,_id,Quarter,HB,HBQF,HBT,CancerType,CancerTypeQF,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferrals62DayStandardQF,NumberOfEligibleReferralsTreatedWithin62Days,NumberOfEligibleReferralsTreatedWithin62DaysQF
7533,7311,2012Q4,S92000003,d,S08000032,Ovarian,,3,,3,
7534,7312,2012Q4,S92000003,d,S08000032,Upper GI,,25,,25,
7535,7313,2012Q4,S92000003,d,S08000032,Urological,,41,,40,
7536,7314,2012Q4,S92000003,d,SB0801,Lung,,37,,32,
7537,7315,2013Q1,S92000003,d,S08000015,Breast,,72,,72,
7538,7316,2013Q1,S92000003,d,S08000015,Cervical,,2,,2,
7539,7317,2013Q1,S92000003,d,S08000015,Colorectal,,31,,28,
7540,7318,2013Q1,S92000003,d,S08000015,Head & Neck,,11,,11,
7541,7319,2013Q1,S92000003,d,S08000015,Lung,,37,,37,
7542,7320,2013Q1,S92000003,d,S08000015,Lymphoma,,6,,6,
7543,7321,2013Q1,S92000003,d,S08000015,Melanoma,,9,,9,
7544,7322,2013Q1,S92000003,d,S08000015,Ovarian,,3,,3,
7545,7323,2013Q1,S92000003,d,S08000015,Upper GI,,26,,26,
7546,7324,2013Q1,S92000003,d,S08000015,Urological,,35,,34,
7547,7325,2013Q1,S92000003,d,S08000016,Breast,,12,,12,
7548,7326,2013Q1,S92000003,d,S08000016,Colorectal,,9,,8,
7549,7327,2013Q1,S92000003,d,S08000016,Lung,,8,,8,
7550,7328,2013Q1,S92000003,d,S08000016,Lymphoma,,4,,4,
7551,7329,2013Q1,S92000003,d,S08000016,Melanoma,,4,,4,
7552,7330,2013Q1,S92000003,d,S08000016,Ovarian,,8,,8,
7553,7331,2013Q1,S92000003,d,S08000016,Upper GI,,7,,7,
7554,7332,2013Q1,S92000003,d,S08000016,Urological,,7,,7,
7555,7333,2013Q1,S92000003,d,S08000017,Breast,,21,,21,
7556,7334,2013Q1,S92000003,d,S08000017,Cervical,,1,,1,
7557,7335,2013Q1,S92000003,d,S08000017,Colorectal,,18,,18,
7558,7336,2013Q1,S92000003,d,S08000017,Lung,,13,,13,
7559,7337,2013Q1,S92000003,d,S08000017,Lymphoma,,3,,3,
7560,7338,2013Q1,S92000003,d,S08000017,Melanoma,,6,,6,
7561,7339,2013Q1,S92000003,d,S08000017,Ovarian,,2,,2,
7562,7340,2013Q1,S92000003,d,S08000017,Upper GI,,12,,12,
7563,7341,2013Q1,S92000003,d,S08000017,Urological,,14,,14,
7564,7342,2013Q1,S92000003,d,S08000019,Breast,,22,,20,
7565,7343,2013Q1,S92000003,d,S08000019,Colorectal,,36,,34,
7566,7344,2013Q1,S92000003,d,S08000019,Lung,,25,,25,
7567,7345,2013Q1,S92000003,d,S08000019,Lymphoma,,4,,4,
7568,7346,2013Q1,S92000003,d,S08000019,Melanoma,,6,,6,
7569,7347,2013Q1,S92000003,d,S08000019,Ovarian,,1,,1,
7570,7348,2013Q1,S92000003,d,S08000019,Upper GI,,22,,22,
7571,7349,2013Q1,S92000003,d,S08000019,Urological,,20,,18,
7572,7350,2013Q1,S92000003,d,S08000020,Breast,,76,,76,
7573,7351,2013Q1,S92000003,d,S08000020,Cervical,,5,,5,
7574,7352,2013Q1,S92000003,d,S08000020,Colorectal,,44,,41,
7575,7353,2013Q1,S92000003,d,S08000020,Head & Neck,,8,,5,
7576,7354,2013Q1,S92000003,d,S08000020,Lung,,67,,62,
7577,7355,2013Q1,S92000003,d,S08000020,Lymphoma,,11,,5,
7578,7356,2013Q1,S92000003,d,S08000020,Melanoma,,6,,5,
7579,7357,2013Q1,S92000003,d,S08000020,Ovarian,,8,,8,
7580,7358,2013Q1,S92000003,d,S08000020,Upper GI,,37,,32,
7581,7359,2013Q1,S92000003,d,S08000020,Urological,,34,,28,
7582,7360,2013Q1,S92000003,d,S08000022,Breast,,40,,37,
7583,7361,2013Q1,S92000003,d,S08000022,Cervical,,2,,2,
7584,7362,2013Q1,S92000003,d,S08000022,Colorectal,,29,,24,
7585,7363,2013Q1,S92000003,d,S08000022,Head & Neck,,3,,3,
7586,7364,2013Q1,S92000003,d,S08000022,Lung,,23,,21,
7587,7365,2013Q1,S92000003,d,S08000022,Lymphoma,,7,,7,
7588,7366,2013Q1,S92000003,d,S08000022,Melanoma,,4,,4,
7589,7367,2013Q1,S92000003,d,S08000022,Ovarian,,4,,4,
7590,7368,2013Q1,S92000003,d,S08000022,Upper GI,,23,,22,
7591,7369,2013Q1,S92000003,d,S08000022,Urological,,15,,11,
7592,7370,2013Q1,S92000003,d,S08000024,Breast,,141,,141,
7593,7371,2013Q1,S92000003,d,S08000024,Cervical,,10,,9,
7594,7372,2013Q1,S92000003,d,S08000024,Colorectal,,110,,101,
7595,7373,2013Q1,S92000003,d,S08000024,Head & Neck,,27,,25,
7596,7374,2013Q1,S92000003,d,S08000024,Lung,,95,,82,
7597,7375,2013Q1,S92000003,d,S08000024,Lymphoma,,15,,14,
7598,7376,2013Q1,S92000003,d,S08000024,Melanoma,,15,,15,
7599,7377,2013Q1,S92000003,d,S08000024,Ovarian,,9,,9,
7600,7378,2013Q1,S92000003,d,S08000024,Upper GI,,63,,62,
7601,7379,2013Q1,S92000003,d,S08000024,Urological,,63,,61,
7602,7380,2013Q1,S92000003,d,S08000025,Breast,,1,,1,
7603,7381,2013Q1,S92000003,d,S08000025,Colorectal,,1,,1,
7604,7382,2013Q1,S92000003,d,S08000026,Breast,,3,,3,
7605,7383,2013Q1,S92000003,d,S08000026,Lung,,1,,1,
7606,7384,2013Q1,S92000003,d,S08000026,Upper GI,,3,,3,
7607,7385,2013Q1,S92000003,d,S08000026,Urological,,4,,4,
7608,7386,2013Q1,S92000003,d,S08000028,Breast,,2,,2,
7609,7387,2013Q1,S92000003,d,S08000028,Lung,,1,,1,
7610,7388,2013Q1,S92000003,d,S08000028,Upper GI,,4,,4,
7611,7389,2013Q1,S92000003,d,S08000028,Urological,,1,,1,
7612,7390,2013Q1,S92000003,d,S08000029,Breast,,29,,29,
7613,7391,2013Q1,S92000003,d,S08000029,Cervical,,2,,2,
7614,7392,2013Q1,S92000003,d,S08000029,Colorectal,,24,,24,
7615,7393,2013Q1,S92000003,d,S08000029,Head & Neck,,1,,1,
7616,7394,2013Q1,S92000003,d,S08000029,Lung,,25,,25,
7617,7395,2013Q1,S92000003,d,S08000029,Lymphoma,,11,,11,
7618,7396,2013Q1,S92000003,d,S08000029,Melanoma,,5,,5,
7619,7397,2013Q1,S92000003,d,S08000029,Ovarian,,6,,5,
7620,7398,2013Q1,S92000003,d,S08000029,Upper GI,,11,,11,
7621,7399,2013Q1,S92000003,d,S08000029,Urological,,27,,27,
7622,7400,2013Q1,S92000003,d,S08000030,Breast,,68,,62,
7623,7401,2013Q1,S92000003,d,S08000030,Cervical,,3,,2,
7624,7402,2013Q1,S92000003,d,S08000030,Colorectal,,32,,31,
7625,7403,2013Q1,S92000003,d,S08000030,Head & Neck,,3,,2,
7626,7404,2013Q1,S92000003,d,S08000030,Lung,,37,,35,
7627,7405,2013Q1,S92000003,d,S08000030,Lymphoma,,1,,1,
7628,7406,2013Q1,S92000003,d,S08000030,Melanoma,,6,,6,
7629,7407,2013Q1,S92000003,d,S08000030,Ovarian,,7,,6,
7630,7408,2013Q1,S92000003,d,S08000030,Upper GI,,24,,23,
7631,7409,2013Q1,S92000003,d,S08000030,Urological,,40,,38,
7632,7410,2013Q1,S92000003,d,S08000031,Breast,,213,,209,
7633,7411,2013Q1,S92000003,d,S08000031,Cervical,,5,,4,
7634,7412,2013Q1,S92000003,d,S08000031,Colorectal,,103,,92,
7635,7413,2013Q1,S92000003,d,S08000031,Head & Neck,,40,,39,
7636,7414,2013Q1,S92000003,d,S08000031,Lung,,141,,134,
7637,7415,2013Q1,S92000003,d,S08000031,Lymphoma,,25,,23,
7638,7416,2013Q1,S92000003,d,S08000031,Melanoma,,21,,21,
7639,7417,2013Q1,S92000003,d,S08000031,Ovarian,,17,,17,
7640,7418,2013Q1,S92000003,d,S08000031,Upper GI,,92,,78,
7641,7419,2013Q1,S92000003,d,S08000031,Urological,,102,,92,
7642,7420,2013Q1,S92000003,d,S08000032,Breast,,38,,38,
7643,7421,2013Q1,S92000003,d,S08000032,Cervical,,1,,1,
7644,7422,2013Q1,S92000003,d,S08000032,Colorectal,,42,,41,
7645,7423,2013Q1,S92000003,d,S08000032,Head & Neck,,6,,6,
7646,7424,2013Q1,S92000003,d,S08000032,Lung,,30,,30,
7647,7425,2013Q1,S92000003,d,S08000032,Lymphoma,,9,,9,
7648,7426,2013Q1,S92000003,d,S08000032,Melanoma,,14,,14,
7649,7427,2013Q1,S92000003,d,S08000032,Ovarian,,2,,2,
7650,7428,2013Q1,S92000003,d,S08000032,Upper GI,,19,,19,
7651,7429,2013Q1,S92000003,d,S08000032,Urological,,46,,43,
7652,7430,2013Q1,S92000003,d,SB0801,Colorectal,,1,,1,
7653,7431,2013Q1,S92000003,d,SB0801,Lung,,39,,33,
7654,7432,2013Q2,S92000003,d,S08000015,Breast,,78,,78,
7655,7433,2013Q2,S92000003,d,S08000015,Cervical,,1,,1,
7656,7434,2013Q2,S92000003,d,S08000015,Colorectal,,38,,36,
7657,7435,2013Q2,S92000003,d,S08000015,Head & Neck,,9,,8,
7658,7436,2013Q2,S92000003,d,S08000015,Lung,,55,,54,
7659,7437,2013Q2,S92000003,d,S08000015,Lymphoma,,3,,3,
7660,7438,2013Q2,S92000003,d,S08000015,Melanoma,,7,,7,
7661,7439,2013Q2,S92000003,d,S08000015,Ovarian,,2,,2,
7662,7440,2013Q2,S92000003,d,S08000015,Upper GI,,33,,33,
7663,7441,2013Q2,S92000003,d,S08000015,Urological,,35,,31,
7664,7442,2013Q2,S92000003,d,S08000016,Breast,,6,,6,
7665,7443,2013Q2,S92000003,d,S08000016,Colorectal,,10,,8,
7666,7444,2013Q2,S92000003,d,S08000016,Lung,,9,,9,
7667,7445,2013Q2,S92000003,d,S08000016,Lymphoma,,2,,2,
7668,7446,2013Q2,S92000003,d,S08000016,Ovarian,,3,,3,
7669,7447,2013Q2,S92000003,d,S08000016,Upper GI,,8,,8,
7670,7448,2013Q2,S92000003,d,S08000016,Urological,,10,,9,
7671,7449,2013Q2,S92000003,d,S08000017,Breast,,17,,17,
7672,7450,2013Q2,S92000003,d,S08000017,Colorectal,,13,,13,
7673,7451,2013Q2,S92000003,d,S08000017,Lung,,8,,8,
7674,7452,2013Q2,S92000003,d,S08000017,Lymphoma,,7,,7,
7675,7453,2013Q2,S92000003,d,S08000017,Melanoma,,2,,2,
7676,7454,2013Q2,S92000003,d,S08000017,Ovarian,,1,,1,
7677,7455,2013Q2,S92000003,d,S08000017,Upper GI,,8,,8,
7678,7456,2013Q2,S92000003,d,S08000017,Urological,,11,,11,
7679,7457,2013Q2,S92000003,d,S08000019,Breast,,37,,35,
7680,7458,2013Q2,S92000003,d,S08000019,Colorectal,,29,,28,
7681,7459,2013Q2,S92000003,d,S08000019,Head & Neck,,5,,5,
7682,7460,2013Q2,S92000003,d,S08000019,Lung,,19,,19,
7683,7461,2013Q2,S92000003,d,S08000019,Lymphoma,,7,,7,
7684,7462,2013Q2,S92000003,d,S08000019,Melanoma,,9,,8,
7685,7463,2013Q2,S92000003,d,S08000019,Ovarian,,2,,1,
7686,7464,2013Q2,S92000003,d,S08000019,Upper GI,,18,,17,
7687,7465,2013Q2,S92000003,d,S08000019,Urological,,19,,19,
7688,7466,2013Q2,S92000003,d,S08000020,Breast,,80,,80,
7689,7467,2013Q2,S92000003,d,S08000020,Cervical,,3,,3,
7690,7468,2013Q2,S92000003,d,S08000020,Colorectal,,50,,32,
7691,7469,2013Q2,S92000003,d,S08000020,Head & Neck,,7,,6,
7692,7470,2013Q2,S92000003,d,S08000020,Lung,,55,,54,
7693,7471,2013Q2,S92000003,d,S08000020,Lymphoma,,4,,3,
7694,7472,2013Q2,S92000003,d,S08000020,Melanoma,,16,,12,
7695,7473,2013Q2,S92000003,d,S08000020,Ovarian,,7,,6,
7696,7474,2013Q2,S92000003,d,S08000020,Upper GI,,36,,35,
7697,7475,2013Q2,S92000003,d,S08000020,Urological,,34,,28,
7698,7476,2013Q2,S92000003,d,S08000022,Breast,,46,,44,
7699,7477,2013Q2,S92000003,d,S08000022,Cervical,,2,,2,
7700,7478,2013Q2,S92000003,d,S08000022,Colorectal,,31,,28,
7701,7479,2013Q2,S92000003,d,S08000022,Head & Neck,,5,,5,
7702,7480,2013Q2,S92000003,d,S08000022,Lung,,29,,27,
7703,7481,2013Q2,S92000003,d,S08000022,Lymphoma,,10,,10,
7704,7482,2013Q2,S92000003,d,S08000022,Melanoma,,11,,11,
7705,7483,2013Q2,S92000003,d,S08000022,Ovarian,,4,,3,
7706,7484,2013Q2,S92000003,d,S08000022,Upper GI,,26,,25,
7707,7485,2013Q2,S92000003,d,S08000022,Urological,,21,,17,
7708,7486,2013Q2,S92000003,d,S08000024,Breast,,152,,152,
7709,7487,2013Q2,S92000003,d,S08000024,Cervical,,8,,6,
7710,7488,2013Q2,S92000003,d,S08000024,Colorectal,,87,,79,
7711,7489,2013Q2,S92000003,d,S08000024,Head & Neck,,20,,20,
7712,7490,2013Q2,S92000003,d,S08000024,Lung,,121,,111,
7713,7491,2013Q2,S92000003,d,S08000024,Lymphoma,,22,,21,
7714,7492,2013Q2,S92000003,d,S08000024,Melanoma,,18,,18,
7715,7493,2013Q2,S92000003,d,S08000024,Ovarian,,6,,6,
7716,7494,2013Q2,S92000003,d,S08000024,Upper GI,,51,,51,
7717,7495,2013Q2,S92000003,d,S08000024,Urological,,51,,41,
7718,7496,2013Q2,S92000003,d,S08000025,Breast,,2,,2,
7719,7497,2013Q2,S92000003,d,S08000025,Colorectal,,1,,1,
7720,7498,2013Q2,S92000003,d,S08000025,Urological,,1,,1,
7721,7499,2013Q2,S92000003,d,S08000026,Breast,,6,,6,
7722,7500,2013Q2,S92000003,d,S08000026,Colorectal,,4,,4,
7723,8251,2015Q1,S92000003,d,S08000015,Melanoma,,6,,6,
7724,8252,2015Q1,S92000003,d,S08000015,Ovarian,,3,,3,
7725,8253,2015Q1,S92000003,d,S08000015,Upper GI,,26,,25,
7726,8254,2015Q1,S92000003,d,S08000015,Urological,,34,,28,
7727,8255,2015Q1,S92000003,d,S08000016,Breast,,13,,13,
7728,8256,2015Q1,S92000003,d,S08000016,Colorectal,,16,,14,
7729,8257,2015Q1,S92000003,d,S08000016,Lung,,4,,4,
7730,8258,2015Q1,S92000003,d,S08000016,Lymphoma,,3,,3,
7731,8259,2015Q1,S92000003,d,S08000016,Melanoma,,2,,2,
7732,8260,2015Q1,S92000003,d,S08000016,Ovarian,,2,,2,
7733,8261,2015Q1,S92000003,d,S08000016,Upper GI,,6,,6,
7734,8262,2015Q1,S92000003,d,S08000016,Urological,,13,,13,
7735,8263,2015Q1,S92000003,d,S08000017,Breast,,14,,14,
7736,8264,2015Q1,S92000003,d,S08000017,Colorectal,,19,,19,
7737,7531,2013Q2,S92000003,d,S08000031,Lymphoma,,29,,29,
7738,7532,2013Q2,S92000003,d,S08000031,Melanoma,,36,,34,
7739,7533,2013Q2,S92000003,d,S08000031,Ovarian,,15,,15,
7740,7534,2013Q2,S92000003,d,S08000031,Upper GI,,103,,97,
7741,7535,2013Q2,S92000003,d,S08000031,Urological,,78,,71,
7742,7536,2013Q2,S92000003,d,S08000032,Breast,,56,,55,
7743,7537,2013Q2,S92000003,d,S08000032,Cervical,,3,,3,
7744,7538,2013Q2,S92000003,d,S08000032,Colorectal,,44,,44,
7745,7539,2013Q2,S92000003,d,S08000032,Head & Neck,,6,,6,
7746,7540,2013Q2,S92000003,d,S08000032,Lung,,44,,44,
7747,7541,2013Q2,S92000003,d,S08000032,Lymphoma,,6,,6,
7748,7542,2013Q2,S92000003,d,S08000032,Melanoma,,24,,23,
7749,7543,2013Q2,S92000003,d,S08000032,Upper GI,,23,,23,
7750,7544,2013Q2,S92000003,d,S08000032,Urological,,32,,28,
7751,7545,2013Q2,S92000003,d,SB0801,Lung,,34,,31,
7752,7546,2013Q3,S92000003,d,S08000015,Breast,,69,,69,
7753,7547,2013Q3,S92000003,d,S08000015,Cervical,,4,,4,
7754,7548,2013Q3,S92000003,d,S08000015,Colorectal,,38,,38,
7755,7549,2013Q3,S92000003,d,S08000015,Head & Neck,,6,,4,
7756,7550,2013Q3,S92000003,d,S08000015,Lung,,47,,47,
7757,7551,2013Q3,S92000003,d,S08000015,Lymphoma,,6,,6,
7758,7552,2013Q3,S92000003,d,S08000015,Melanoma,,9,,8,
7759,7553,2013Q3,S92000003,d,S08000015,Ovarian,,3,,2,
7760,7554,2013Q3,S92000003,d,S08000015,Upper GI,,21,,19,
7761,7555,2013Q3,S92000003,d,S08000015,Urological,,37,,36,
7762,7556,2013Q3,S92000003,d,S08000016,Breast,,14,,14,
7763,7557,2013Q3,S92000003,d,S08000016,Colorectal,,22,,20,
7764,7558,2013Q3,S92000003,d,S08000016,Lung,,7,,7,
7765,7559,2013Q3,S92000003,d,S08000016,Lymphoma,,5,,5,
7766,7560,2013Q3,S92000003,d,S08000016,Melanoma,,3,,3,
7767,7561,2013Q3,S92000003,d,S08000016,Ovarian,,3,,3,
7768,7562,2013Q3,S92000003,d,S08000016,Upper GI,,10,,10,
7769,7563,2013Q3,S92000003,d,S08000016,Urological,,6,,6,
7770,7564,2013Q3,S92000003,d,S08000017,Breast,,9,,9,
7771,7565,2013Q3,S92000003,d,S08000017,Colorectal,,18,,18,
7772,7566,2013Q3,S92000003,d,S08000017,Head & Neck,,1,,1,
7773,7567,2013Q3,S92000003,d,S08000017,Lung,,9,,9,
7774,7568,2013Q3,S92000003,d,S08000017,Lymphoma,,3,,3,
7775,7569,2013Q3,S92000003,d,S08000017,Melanoma,,6,,6,
7776,7570,2013Q3,S92000003,d,S08000017,Ovarian,,1,,1,
7777,7571,2013Q3,S92000003,d,S08000017,Upper GI,,9,,9,
7778,7572,2013Q3,S92000003,d,S08000017,Urological,,8,,8,
7779,7573,2013Q3,S92000003,d,S08000019,Breast,,48,,47,
7780,7574,2013Q3,S92000003,d,S08000019,Cervical,,1,,1,
7781,7575,2013Q3,S92000003,d,S08000019,Colorectal,,20,,20,
7782,7576,2013Q3,S92000003,d,S08000019,Head & Neck,,1,,1,
7783,7577,2013Q3,S92000003,d,S08000019,Lung,,27,,27,
7784,7578,2013Q3,S92000003,d,S08000019,Lymphoma,,7,,7,
7785,7579,2013Q3,S92000003,d,S08000019,Melanoma,,6,,5,
7786,7580,2013Q3,S92000003,d,S08000019,Ovarian,,4,,4,
7787,7581,2013Q3,S92000003,d,S08000019,Upper GI,,17,,17,
7788,7582,2013Q3,S92000003,d,S08000019,Urological,,22,,19,
7789,7583,2013Q3,S92000003,d,S08000020,Breast,,96,,95,
7790,7584,2013Q3,S92000003,d,S08000020,Cervical,,4,,4,
7791,7585,2013Q3,S92000003,d,S08000020,Colorectal,,46,,37,
7792,7586,2013Q3,S92000003,d,S08000020,Head & Neck,,8,,4,
7793,7587,2013Q3,S92000003,d,S08000020,Lung,,55,,47,
7794,7588,2013Q3,S92000003,d,S08000020,Lymphoma,,3,,2,
7795,7589,2013Q3,S92000003,d,S08000020,Melanoma,,5,,5,
7796,7590,2013Q3,S92000003,d,S08000020,Ovarian,,9,,9,
7797,7591,2013Q3,S92000003,d,S08000020,Upper GI,,38,,34,
7798,7592,2013Q3,S92000003,d,S08000020,Urological,,37,,32,
7799,7593,2013Q3,S92000003,d,S08000022,Breast,,53,,52,
7800,7594,2013Q3,S92000003,d,S08000022,Cervical,,1,,1,
7801,7595,2013Q3,S92000003,d,S08000022,Colorectal,,30,,28,
7802,7596,2013Q3,S92000003,d,S08000022,Head & Neck,,8,,7,
7803,7597,2013Q3,S92000003,d,S08000022,Lung,,32,,28,
7804,7598,2013Q3,S92000003,d,S08000022,Lymphoma,,11,,11,
7805,7599,2013Q3,S92000003,d,S08000022,Melanoma,,8,,8,
7806,7600,2013Q3,S92000003,d,S08000022,Ovarian,,5,,5,
7807,7601,2013Q3,S92000003,d,S08000022,Upper GI,,19,,19,
7808,7602,2013Q3,S92000003,d,S08000022,Urological,,26,,21,
7809,7603,2013Q3,S92000003,d,S08000024,Breast,,185,,185,
7810,7604,2013Q3,S92000003,d,S08000024,Cervical,,10,,9,
7811,7605,2013Q3,S92000003,d,S08000024,Colorectal,,119,,111,
7812,7606,2013Q3,S92000003,d,S08000024,Head & Neck,,25,,23,
7813,7607,2013Q3,S92000003,d,S08000024,Lung,,96,,89,
7814,7608,2013Q3,S92000003,d,S08000024,Lymphoma,,16,,15,
7815,7609,2013Q3,S92000003,d,S08000024,Melanoma,,28,,27,
7816,7610,2013Q3,S92000003,d,S08000024,Ovarian,,7,,7,
7817,7611,2013Q3,S92000003,d,S08000024,Upper GI,,41,,41,
7818,7612,2013Q3,S92000003,d,S08000024,Urological,,62,,56,
7819,7613,2013Q3,S92000003,d,S08000025,Lung,,1,,1,
7820,7614,2013Q3,S92000003,d,S08000025,Urological,,1,,1,
7821,7615,2013Q3,S92000003,d,S08000026,Breast,,5,,5,
7822,7616,2013Q3,S92000003,d,S08000026,Colorectal,,2,,2,
7823,7617,2013Q3,S92000003,d,S08000026,Lung,,1,,1,
7824,7618,2013Q3,S92000003,d,S08000026,Upper GI,,2,,2,
7825,7619,2013Q3,S92000003,d,S08000026,Urological,,4,,4,
7826,7620,2013Q3,S92000003,d,S08000028,Breast,,1,,1,
7827,7621,2013Q3,S92000003,d,S08000028,Colorectal,,1,,1,
7828,7622,2013Q3,S92000003,d,S08000028,Lung,,3,,3,
7829,7623,2013Q3,S92000003,d,S08000028,Melanoma,,3,,3,
7830,7624,2013Q3,S92000003,d,S08000028,Upper GI,,2,,2,
7831,7625,2013Q3,S92000003,d,S08000028,Urological,,2,,2,
7832,7626,2013Q3,S92000003,d,S08000029,Breast,,32,,32,
7833,7627,2013Q3,S92000003,d,S08000029,Cervical,,3,,2,
7834,7628,2013Q3,S92000003,d,S08000029,Colorectal,,29,,29,
7835,7629,2013Q3,S92000003,d,S08000029,Lung,,30,,30,
7836,7630,2013Q3,S92000003,d,S08000029,Lymphoma,,5,,4,
7837,7631,2013Q3,S92000003,d,S08000029,Melanoma,,6,,6,
7838,7632,2013Q3,S92000003,d,S08000029,Ovarian,,4,,3,
7839,7633,2013Q3,S92000003,d,S08000029,Upper GI,,15,,15,
7840,7634,2013Q3,S92000003,d,S08000029,Urological,,46,,39,
7841,7635,2013Q3,S92000003,d,S08000030,Breast,,77,,75,
7842,7636,2013Q3,S92000003,d,S08000030,Cervical,,11,,11,
7843,7637,2013Q3,S92000003,d,S08000030,Colorectal,,28,,25,
7844,7638,2013Q3,S92000003,d,S08000030,Head & Neck,,2,,2,
7845,7639,2013Q3,S92000003,d,S08000030,Lung,,43,,41,
7846,7640,2013Q3,S92000003,d,S08000030,Lymphoma,,1,,1,
7847,7641,2013Q3,S92000003,d,S08000030,Melanoma,,14,,14,
7848,7642,2013Q3,S92000003,d,S08000030,Ovarian,,13,,12,
7849,7643,2013Q3,S92000003,d,S08000030,Upper GI,,32,,30,
7850,7644,2013Q3,S92000003,d,S08000030,Urological,,29,,29,
7851,7645,2013Q3,S92000003,d,S08000031,Breast,,215,,210,
7852,7646,2013Q3,S92000003,d,S08000031,Cervical,,9,,7,
7853,7647,2013Q3,S92000003,d,S08000031,Colorectal,,93,,87,
7854,7648,2013Q3,S92000003,d,S08000031,Head & Neck,,56,,50,
7855,7649,2013Q3,S92000003,d,S08000031,Lung,,145,,138,
7856,7650,2013Q3,S92000003,d,S08000031,Lymphoma,,29,,28,
7857,7651,2013Q3,S92000003,d,S08000031,Melanoma,,34,,34,
7858,7652,2013Q3,S92000003,d,S08000031,Ovarian,,25,,23,
7859,7653,2013Q3,S92000003,d,S08000031,Upper GI,,96,,80,
7860,7654,2013Q3,S92000003,d,S08000031,Urological,,92,,83,
7861,7655,2013Q3,S92000003,d,S08000032,Breast,,63,,62,
7862,7656,2013Q3,S92000003,d,S08000032,Cervical,,1,,1,
7863,7657,2013Q3,S92000003,d,S08000032,Colorectal,,33,,33,
7864,7658,2013Q3,S92000003,d,S08000032,Head & Neck,,5,,5,
7865,7659,2013Q3,S92000003,d,S08000032,Lung,,36,,36,
7866,7660,2013Q3,S92000003,d,S08000032,Lymphoma,,13,,13,
7867,7661,2013Q3,S92000003,d,S08000032,Melanoma,,20,,17,
7868,7662,2013Q3,S92000003,d,S08000032,Upper GI,,17,,17,
7869,7663,2013Q3,S92000003,d,S08000032,Urological,,12,,9,
7870,7664,2013Q3,S92000003,d,SB0801,Lung,,37,,33,
7871,7665,2013Q4,S92000003,d,S08000015,Breast,,80,,80,
7872,7666,2013Q4,S92000003,d,S08000015,Colorectal,,39,,38,
7873,7667,2013Q4,S92000003,d,S08000015,Head & Neck,,4,,4,
7874,7668,2013Q4,S92000003,d,S08000015,Lung,,58,,58,
7875,7669,2013Q4,S92000003,d,S08000015,Lymphoma,,3,,3,
7876,7670,2013Q4,S92000003,d,S08000015,Melanoma,,7,,7,
7877,7671,2013Q4,S92000003,d,S08000015,Ovarian,,5,,5,
7878,7672,2013Q4,S92000003,d,S08000015,Upper GI,,11,,11,
7879,7673,2013Q4,S92000003,d,S08000015,Urological,,43,,39,
7880,7674,2013Q4,S92000003,d,S08000016,Breast,,11,,11,
7881,7675,2013Q4,S92000003,d,S08000016,Cervical,,3,,3,
7882,7676,2013Q4,S92000003,d,S08000016,Colorectal,,13,,13,
7883,7677,2013Q4,S92000003,d,S08000016,Head & Neck,,2,,1,
7884,7678,2013Q4,S92000003,d,S08000016,Lung,,11,,11,
7885,7679,2013Q4,S92000003,d,S08000016,Lymphoma,,2,,2,
7886,7680,2013Q4,S92000003,d,S08000016,Melanoma,,3,,3,
7887,7681,2013Q4,S92000003,d,S08000016,Ovarian,,4,,4,
7888,7682,2013Q4,S92000003,d,S08000016,Upper GI,,10,,10,
7889,7683,2013Q4,S92000003,d,S08000016,Urological,,12,,12,
7890,7684,2013Q4,S92000003,d,S08000017,Breast,,7,,7,
7891,7685,2013Q4,S92000003,d,S08000017,Colorectal,,10,,10,
7892,7686,2013Q4,S92000003,d,S08000017,Head & Neck,,1,,1,
7893,7687,2013Q4,S92000003,d,S08000017,Lung,,9,,9,
7894,7688,2013Q4,S92000003,d,S08000017,Lymphoma,,2,,2,
7895,7689,2013Q4,S92000003,d,S08000017,Melanoma,,3,,3,
7896,7690,2013Q4,S92000003,d,S08000017,Ovarian,,2,,2,
7897,7691,2013Q4,S92000003,d,S08000017,Upper GI,,7,,7,
7898,7692,2013Q4,S92000003,d,S08000017,Urological,,10,,10,
7899,7693,2013Q4,S92000003,d,S08000019,Breast,,50,,50,
7900,7694,2013Q4,S92000003,d,S08000019,Cervical,,2,,2,
7901,7695,2013Q4,S92000003,d,S08000019,Colorectal,,14,,14,
7902,7696,2013Q4,S92000003,d,S08000019,Head & Neck,,4,,3,
7903,7697,2013Q4,S92000003,d,S08000019,Lung,,27,,27,
7904,7698,2013Q4,S92000003,d,S08000019,Lymphoma,,6,,6,
7905,7699,2013Q4,S92000003,d,S08000019,Melanoma,,7,,4,
7906,7700,2013Q4,S92000003,d,S08000019,Ovarian,,2,,2,
7907,7701,2013Q4,S92000003,d,S08000019,Upper GI,,22,,21,
7908,7702,2013Q4,S92000003,d,S08000019,Urological,,32,,30,
7909,7703,2013Q4,S92000003,d,S08000020,Breast,,96,,94,
7910,7704,2013Q4,S92000003,d,S08000020,Cervical,,2,,2,
7911,7705,2013Q4,S92000003,d,S08000020,Colorectal,,46,,41,
7912,7706,2013Q4,S92000003,d,S08000020,Head & Neck,,8,,8,
7913,13508,2021Q1,S08000016,,S08000016,Lymphoma,,4,,4,
